baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSEMBL	ENTREZID
Pkn1	1275.98725239603	-0.0405754588156501	0.169955420888037	-0.238741774776224	0.811305821641881	0.938281911976305	ENSMUSG00000057672	320795
Pkn2	579.337740033045	0.405873555144933	0.187542011744189	2.16417405023122	0.0304509940642215	0.171558948891811	ENSMUSG00000004591	109333
Pkn3	38.9282530024195	0.562351502222364	0.6153900276972	0.913813154117387	0.360815033321743	0.675562097724627	ENSMUSG00000026785	263803
Pknox1	1038.73372077142	0.255251249172299	0.151187360207008	1.68831077427905	0.0913515880633887	0.334321944786028	ENSMUSG00000006705	18771
Pkp2	6.75845674074256	0.301814149007927	1.60765249008752	0.18773593849968	0.851083656292445	NA	ENSMUSG00000041957	67451
Pkp3	2330.26772032046	0.000189055088809504	0.148579502024166	0.00127241703084154	0.998984758370143	0.999494965090454	ENSMUSG00000054065	56460
Pkp4	264.012018211923	0.693903161434648	0.272176422979016	2.54946094830611	0.0107889593535703	0.0867736068126152	ENSMUSG00000026991	227937
Pla1a	36.1919749048205	-0.468218740654489	0.598303086241389	-0.782577846281714	0.43387505505339	0.73244924627614	ENSMUSG00000002847	85031
Pla2g12a	492.789933503358	-0.410323275752009	0.198396713720316	-2.06819592954776	0.038621602873708	0.197692437553997	ENSMUSG00000027999	66350
Pla2g15	98.7152396983881	0.239902990613669	0.440946811177598	0.544063330388944	0.58639789326681	0.830021554520516	ENSMUSG00000031903	192654
Pla2g16	1184.64290317241	-0.0435840506739069	0.154883034782093	-0.281399771997145	0.778403792974708	0.926101961917593	NA	NA
Pla2g4a	5.30919738033286	-1.07483657307148	1.91592560068584	-0.561001206250764	0.574796714872251	NA	ENSMUSG00000056220	18783
Pla2g4c	7.01165299058797	1.34552790301033	1.48670152483323	0.905042391182906	0.365442929855326	NA	ENSMUSG00000033847	232889
Pla2g4f	10.9334024076304	-2.27501497992246	1.45366980722511	-1.56501494948513	0.117579404062044	0.383283202540198	ENSMUSG00000046971	271844
Pla2g6	112.724017278071	-0.773353084447367	0.396021054511446	-1.95280800259829	0.0508423499313762	0.234589887149718	ENSMUSG00000042632	53357
Pla2g7	16.7337647288934	-1.37957768452316	1.20065353933814	-1.14902229437782	0.250546787775052	0.566207663276085	ENSMUSG00000023913	27226
Plaa	1549.32320648915	0.262770960802917	0.135483127550495	1.93951059112494	0.0524391961492304	0.238507030445903	ENSMUSG00000028577	18786
Plac8	2582.34486792271	0.355749193930005	0.128805841056379	2.76190265140455	0.00574656096910118	0.0561672063929327	ENSMUSG00000029322	231507
Plagl1	27.9187751744068	-0.450498955582413	0.693736947356572	-0.649380081742803	0.516092735198164	0.788597246812175	ENSMUSG00000019817	22634
Plagl2	337.740407391142	0.252114857236357	0.225230253956143	1.11936497343491	0.262984467459523	0.578643368101183	ENSMUSG00000051413	54711
Platr17	43.5845142635304	-1.03090171211867	0.690505651744183	-1.49296636387358	0.135445991814862	0.415537284944566	NA	NA
Plaur	13.5038305840808	-2.4213858250563	1.29703251301086	-1.86686594265507	0.0619203109307816	0.264768700902341	ENSMUSG00000046223	18793
Plbd1	10.8084119777269	0.577182067416312	3.18639987952712	0.181139244676964	0.856258281282461	0.955291628912491	ENSMUSG00000030214	66857
Plbd2	489.755837621722	-0.329095720295527	0.244383392252617	-1.34663700860386	0.178097168794683	0.478496566552017	ENSMUSG00000029598	71772
Plcb2	64.2175034174506	0.828994839659982	0.509949067702785	1.62564242620235	0.104025744315526	0.359201250487308	ENSMUSG00000040061	18796
Plcb3	74.5510589443536	0.0985158219230256	0.443139150587814	0.222313514372058	0.824069832376715	0.942687761517979	ENSMUSG00000024960	18797
Plcd1	63.070731717633	0.0630503446497217	0.481013659049831	0.131078075359165	0.895713544833798	0.966778421118133	ENSMUSG00000010660	18799
Plcd3	14.8689673964118	-0.715536325269697	1.04204416158757	-0.68666602783856	0.492293209657295	0.773378025435959	ENSMUSG00000020937	72469
Plcg1	814.132048945053	0.463787868196866	0.187228702029902	2.47711949700316	0.0132447549328788	0.0992488111445722	ENSMUSG00000016933	18803
Plcg2	130.567081803196	-0.000972346224726861	0.380886948166323	-0.00255284731967835	0.997963124749938	0.999180313828297	ENSMUSG00000034330	234779
Plcl1	173.985902684005	0.357321663398078	0.30640159940525	1.16618733091364	0.243538713682613	0.557071956752239	ENSMUSG00000038349	227120
Plcxd1	16.6910766093307	1.17388452343101	1.06674425286439	1.10043669818603	0.271141896290552	0.587945734318839	ENSMUSG00000064247	403178
Plcxd2	183.628487236232	0.126187429637679	0.307225242822893	0.410732622352982	0.681268603410043	0.881426206110191	ENSMUSG00000087141	433022
Pld2	114.658241616758	0.188501065296488	0.361511914770611	0.52142421202382	0.602071288459943	0.838647493741464	ENSMUSG00000020828	18806
Pld3	2811.2245116293	-0.344268662380887	0.171777987224134	-2.00414888976251	0.0450541136306644	0.217924254359911	ENSMUSG00000003363	18807
Pld4	62.6392187259749	-0.484689515814687	0.481137522204027	-1.00738249138082	0.313751001856721	0.633647641894142	ENSMUSG00000052160	104759
Plec	2286.44638952273	-0.220155711604965	0.171620745357482	-1.28280360947265	0.199560889256742	0.505836186578949	ENSMUSG00000022565	18810
Plekha1	84.0148671656523	-0.981485861607051	0.480983731655832	-2.04058016313398	0.041292575566783	0.207238536793773	ENSMUSG00000040268	101476
Plekha2	2228.33348064408	0.0622812467607819	0.15278136189767	0.407649506374322	0.683531012967054	0.882438409039467	ENSMUSG00000031557	83436
Plekha3	495.471188234003	0.112786080514771	0.191536159390968	0.588850068171982	0.555961855578084	0.812523172284159	ENSMUSG00000002733	83435
Plekha4	15.8968744144377	-0.295215969579211	0.921837831232521	-0.320247184024222	0.748780957384356	0.912574623046585	ENSMUSG00000040428	69217
Plekha5	461.531056020745	0.223196688858038	0.203131903243157	1.09877712606701	0.271865291776358	0.58886254085124	ENSMUSG00000030231	109135
Plekha7	7.79136983768104	3.44530648139464	1.459015011578	2.36139207208593	0.0182064706027745	0.123352436450517	ENSMUSG00000045659	233765
Plekha8	45.635118708466	1.04210593057654	0.591434897218411	1.76199601254117	0.0780699711910178	0.303912328946724	ENSMUSG00000005225	231999
Plekhb2	2908.56131092606	0.183443190306024	0.13927985320063	1.31708345529182	0.187810652108637	0.491029070041133	ENSMUSG00000026123	226971
Plekhf1	159.338125475763	-0.234709947958897	0.324154739648623	-0.724067611083884	0.46902422782272	0.759364354065429	ENSMUSG00000074170	72287
Plekhf2	762.708332539128	0.341630375648514	0.190696849033427	1.79148411408009	0.0732156416113826	0.291964266461415	ENSMUSG00000049969	71801
Plekhg3	163.345288164478	0.641757501650261	0.312258673033633	2.05521113445947	0.039858616143453	0.202354047178853	ENSMUSG00000052609	263406
Plekhg5	95.0567716900583	-0.485166055961164	0.377070581139672	-1.28667172733227	0.198208731490017	0.50455473081912	ENSMUSG00000039713	269608
Plekhj1	701.757268546311	-0.260146674629658	0.195096791587296	-1.33342364327532	0.182392817754577	0.483698280110485	ENSMUSG00000035278	78670
Plekhm1	368.559858443217	0.176309751172283	0.244001979364704	0.722575085789597	0.469940979383318	0.759941114420218	ENSMUSG00000034247	353047
Plekhm2	120.172470640052	-0.347914198277746	0.404657969882228	-0.859773498045776	0.389913910807008	0.699479495721283	ENSMUSG00000028917	69582
Plekhm3	106.372900868527	-0.218173364312648	0.406754124793426	-0.536376525802779	0.591698351560035	0.833397647385246	ENSMUSG00000051344	241075
Plekhn1	174.216650514767	-0.376245652137763	0.295181656295136	-1.27462409710709	0.202442324142668	0.509187745958989	ENSMUSG00000078485	231002
Plekho1	37.2730541408029	-1.08965983848048	0.616290884290774	-1.76809338943	0.0770452924024388	0.301777233566022	ENSMUSG00000015745	67220
Plekho2	1055.1944188258	-0.200062168587237	0.196831977519029	-1.01641090593573	0.309433754380249	0.628911378956033	ENSMUSG00000050721	102595
Plgrkt	980.325527331552	0.288240770283361	0.171924817864112	1.6765512615589	0.0936302642081987	0.339490167394772	ENSMUSG00000016495	67759
Plin2	303.967562771784	0.246339795959014	0.223996369419539	1.09974905663594	0.271441474099934	0.588502282107888	ENSMUSG00000028494	11520
Plin3	657.525214114648	-0.183148303032527	0.17855546141077	-1.02572221306181	0.305022540872854	0.624108341239845	ENSMUSG00000024197	66905
Plk-ps1	46.9306637320197	-0.165702627741901	0.514320159127669	-0.3221779757242	0.747317868502467	0.911590898630712	ENSMUSG00000083907	18818
Plk1	1724.27201036956	0.255052215164212	0.147770086086256	1.72600708248443	0.0843461385773293	0.318457763852125	ENSMUSG00000030867	18817
Plk2	27.6704611827966	-0.719026341354161	0.859968660627946	-0.836107609815839	0.403094367703666	0.707672905430851	ENSMUSG00000021701	20620
Plk3	396.833221681665	0.0758813085814613	0.301259555717036	0.251880171571169	0.801133686357908	0.934979484536589	ENSMUSG00000028680	12795
Plod2	39.3177994164509	0.673440479339723	0.586699298930051	1.1478460611217	0.251032118512425	0.566557511711797	ENSMUSG00000032374	26432
Plod3	62.9131504045901	-0.657235526892653	0.462298093333493	-1.42167042514393	0.155121949619505	0.4481020505339	ENSMUSG00000004846	26433
Plp2	237.531963200656	0.171545576859415	0.250807764646254	0.683972352695569	0.493992624150683	0.774627885074708	ENSMUSG00000031146	18824
Plpbp	529.938386099049	0.0331749811936667	0.19642605665331	0.168892975600585	0.865880824485721	0.957103316634909	ENSMUSG00000031485	114863
Plpp1	17.8943395408109	0.13332150212118	0.836477898727496	0.159384369059837	0.873366053171018	0.959508872368376	ENSMUSG00000021759	19012
Plpp2	131.705284241389	0.321179424965808	0.351505593385524	0.91372493357039	0.360861399098147	0.675562097724627	ENSMUSG00000052151	50784
Plpp5	159.131893719821	-0.59413649644826	0.33743809017439	-1.76072741563114	0.0782845502015202	0.304457185738357	ENSMUSG00000031570	71910
Plpp6	375.845052989554	0.364520889753045	0.256740092005132	1.41980509123507	0.155664432355522	0.449016903847553	ENSMUSG00000040105	74411
Plppr2	9.11602990501634	-0.38360559311709	1.35997089371057	-0.282068972866363	0.777890623695412	0.925893075491293	ENSMUSG00000040563	235044
Plppr3	16.4289776873298	0.3171190386037	0.965777308762987	0.328356273983991	0.742642300071065	0.909992829951031	ENSMUSG00000035835	216152
Plrg1	824.779642712204	0.0202566244187347	0.191099603453472	0.106000347738381	0.915582076286489	0.974281108297283	ENSMUSG00000027998	53317
Pls3	32.9828438966272	1.12738958649352	0.740218933757201	1.52304883741776	0.127746487506353	0.401142107436367	ENSMUSG00000016382	102866
Plscr1	622.661004384897	-0.282083739714784	0.174739435298652	-1.61431069771209	0.10646005086027	0.3638800292739	ENSMUSG00000032369	22038
Plscr4	56.3054555149602	-0.258195673878291	0.494354971325288	-0.522288009334888	0.601469816527201	0.838495863313322	ENSMUSG00000032377	235527
Pltp	83.3622254558108	1.03283534640155	0.4598380548981	2.24608497578659	0.0246985654983579	0.150268831034355	ENSMUSG00000017754	18830
Plxdc2	407.882753984897	-0.459568575144792	0.222480909945021	-2.06565397120301	0.0388611643854571	0.198400278189789	ENSMUSG00000026748	67448
Plxna1	37.7400041085199	-0.733071929649108	0.629009322064393	-1.16543889563224	0.243841380710661	0.557206607846242	ENSMUSG00000030084	18844
Plxna3	25.10883032398	-0.573565216699723	0.755666806049133	-0.759018673452795	0.447841386426562	0.743852826074061	ENSMUSG00000031398	18846
Plxnb1	18.1339083391077	0.587122217295657	1.24009003207696	0.473451283462314	0.635891249526959	0.856579244082827	ENSMUSG00000053646	235611
Plxnb2	5.15514618736605	6.02784747596526	2.03994687569629	2.95490414372079	0.00312766210816948	NA	ENSMUSG00000036606	140570
Plxnc1	422.997322014533	0.00509699572084422	0.224746498860508	0.0226788659520242	0.981906434027185	0.993737775615404	ENSMUSG00000074785	54712
Plxnd1	101.064192297653	0.213392272752354	0.382936257577724	0.557252724258011	0.577354771190369	0.824687736821442	ENSMUSG00000030123	67784
Pmel	26.1117813670869	0.151754339415899	0.734702391909524	0.20655212380823	0.836359653511857	0.947537998067423	ENSMUSG00000025359	20431
Pmf1	895.682228622652	0.0405041705443669	0.153263875407619	0.264277348048537	0.791566213606742	0.931070444042489	ENSMUSG00000028066	67037
Pml	1909.27577333416	0.181979572080438	0.178455569498135	1.01974722667504	0.307848357463875	0.627054255899761	ENSMUSG00000036986	18854
Pmm1	387.303201175411	-0.158198065598107	0.231651503671303	-0.682914045844396	0.494661157925802	0.775321574881304	ENSMUSG00000022474	29858
Pmm2	820.660411154802	-0.134735027508968	0.180258005582514	-0.747456553031104	0.454788019278501	0.749107753626106	ENSMUSG00000022711	54128
Pmpca	1516.1445548865	-0.0457045495964022	0.135502659161546	-0.337296329675075	0.735893526257976	0.905699867669684	ENSMUSG00000026926	66865
Pmpcb	738.17616199021	-0.061148366924805	0.204513648271544	-0.298994064413808	0.764944574434362	0.919663769000386	ENSMUSG00000029017	73078
Pms1	362.05424881403	0.189787574972238	0.244142943395229	0.777362525137589	0.436944915568051	0.734832674415586	ENSMUSG00000026098	227099
Pms2	416.425710948756	-0.00942393126489563	0.201013342813507	-0.0468821180375016	0.962607180160362	0.987820485675869	ENSMUSG00000079109	18861
Pmvk	490.085153100139	-0.328907950484576	0.196695314736532	-1.67216972567516	0.0944908584753941	0.340629112059169	ENSMUSG00000027952	68603
Pnisr	520.20377357342	0.0539012233208708	0.215355832704936	0.250289126808662	0.802363764480641	0.935803733871419	ENSMUSG00000028248	66625
Pnkd	214.787838522089	-0.377558470858425	0.28007748588241	-1.34805005717933	0.177642283095405	0.477648750605352	ENSMUSG00000026179	56695
Pnkp	705.656908508605	-0.20423491949851	0.17801734901896	-1.14727536739555	0.251267831176803	0.566847804776543	ENSMUSG00000002963	59047
Pnn	939.099553643218	0.0101169152054934	0.19325629427648	0.0523497319627775	0.958250027236441	0.986180535225126	ENSMUSG00000020994	18949
Pno1	795.852571453757	-0.152962494663584	0.178610193409846	-0.856404059272193	0.391774320151242	0.700237258530767	ENSMUSG00000020116	66249
Pnp2	41.5563486653902	-0.146726589617151	0.581123999103661	-0.252487575532014	0.800664216379199	0.934859742860653	ENSMUSG00000068417	667034
Pnpla2	1300.87778861634	-0.10297733985645	0.194622135159577	-0.529114223168991	0.596726215360934	0.835488345654445	ENSMUSG00000025509	66853
Pnpla6	217.601734409562	-0.163755724154235	0.322048917940223	-0.508480901602131	0.611116129415881	0.842319377091163	ENSMUSG00000004565	50767
Pnpla7	413.638094431866	0.0131607634826728	0.22000271708753	0.0598209133818862	0.952298268933516	0.985301685635335	ENSMUSG00000036833	241274
Pnpla8	416.635414825099	0.203154325488793	0.265518004931489	0.765124480131632	0.444197423939185	0.740851286119928	ENSMUSG00000036257	67452
Pnpo	320.709367795104	-0.653936358392329	0.23986515526588	-2.72626658785629	0.00640552394565017	0.0607250389900582	ENSMUSG00000018659	103711
Pnpt1	601.580372640107	-0.0769562908666902	0.232511667608063	-0.330978189861908	0.740660959935697	0.909119561725583	ENSMUSG00000020464	71701
Pnrc1	4013.37241433665	0.10182158033825	0.116701869513572	0.872493137964754	0.382939410041753	0.692594055645285	ENSMUSG00000040128	108767
Poc1a	509.512621573423	-0.00656364275192948	0.200524389371906	-0.0327323911694158	0.973887993306044	0.991713512107012	ENSMUSG00000023345	70235
Poc1b	409.100886124336	-0.015542619340001	0.202147990993435	-0.0768873302357269	0.938713176716692	0.980725068655539	ENSMUSG00000019952	382406
Poc5	270.609383018781	0.500572542885018	0.273818061349404	1.82812098083722	0.0675313967873603	0.278849155117456	ENSMUSG00000021671	67463
Pofut1	147.314008223549	0.0347074279466056	0.314436957381957	0.110379607523187	0.912108325136232	0.972759485347111	ENSMUSG00000046020	140484
Pofut2	577.448998034904	-0.244445895755682	0.174476533688745	-1.40102448499899	0.161206751340179	0.457592254425145	ENSMUSG00000020260	80294
Poglut1	477.09653946903	0.0110820385713074	0.193983795981946	0.057128681884021	0.954442688887825	0.985533112262442	ENSMUSG00000034064	224143
Pogz	134.704882415167	0.202633597368013	0.326235570286004	0.621126620835271	0.534516315068187	0.799936945163161	ENSMUSG00000038902	229584
Pola2	948.597801663714	-0.0841719367663813	0.200320142654739	-0.420187084787851	0.674348788887392	0.879137767016458	ENSMUSG00000024833	18969
Polb	290.822603618185	-0.193049230393819	0.228880634292909	-0.84344938570366	0.398977161684579	0.705309928379784	ENSMUSG00000031536	18970
Pold1	1757.39725731654	0.0489182959460911	0.152597428303943	0.320570906664664	0.748535587999986	0.91249609016302	ENSMUSG00000038644	18971
Pold2	866.822373338875	-0.150689923947534	0.178965832076551	-0.842003874142174	0.399785784922631	0.706113146399283	ENSMUSG00000020471	18972
Pold3	863.428807063631	0.207398580005895	0.159403431657498	1.30109231557525	0.193226857765117	0.498576587638985	ENSMUSG00000030726	67967
Poldip2	731.203862400232	-0.449747407411388	0.18892033657819	-2.38061934229747	0.0172835615663475	0.119040421777661	ENSMUSG00000001100	67811
Poldip3	2063.19889289147	-0.00152588477380884	0.134572228102213	-0.0113387791472834	0.990953157036064	0.996495085715167	ENSMUSG00000041815	73826
Pole3	741.984833313885	0.111983387391175	0.182079079075347	0.615026108215513	0.538537478600082	0.802737130837234	ENSMUSG00000028394	59001
Pole4	1285.74414236322	0.149427095433538	0.147428390425752	1.01355712425547	0.310794125306191	0.630181848340057	ENSMUSG00000030042	66979
Polg2	176.031291141079	-0.37249623413466	0.292593211639562	-1.27308570163798	0.202987632160589	0.50981124538794	ENSMUSG00000020718	50776
Polh	165.057236862828	0.0529107382791636	0.310626008519288	0.170335827741476	0.864746036486616	0.956620070856805	ENSMUSG00000023953	80905
